Epoch 1 - Training Loss: 0.6716, Validation Loss: 0.6470
Epoch 77 - Training Loss: 0.4835, Validation Loss: 0.4889
Epoch 78 - Training Loss: 0.4851, Validation Loss: 0.4855
Epoch 79 - Training Loss: 0.4676, Validation Loss: 0.4832
Epoch 80 - Training Loss: 0.4786, Validation Loss: 0.4865
Epoch 81 - Training Loss: 0.4702, Validation Loss: 0.4837
Epoch 82 - Training Loss: 0.4663, Validation Loss: 0.4886
Epoch 83 - Training Loss: 0.4744, Validation Loss: 0.4825
Epoch 84 - Training Loss: 0.4658, Validation Loss: 0.4900
Epoch 85 - Training Loss: 0.4782, Validation Loss: 0.4875
Epoch 86 - Training Loss: 0.4740, Validation Loss: 0.4893
Epoch 87 - Training Loss: 0.4771, Validation Loss: 0.4828
Epoch 88 - Training Loss: 0.4621, Validation Loss: 0.4852
Epoch 89 - Training Loss: 0.4612, Validation Loss: 0.4877
Epoch 90 - Training Loss: 0.4795, Validation Loss: 0.4870
Epoch 91 - Training Loss: 0.4704, Validation Loss: 0.4824
Epoch 92 - Training Loss: 0.4829, Validation Loss: 0.4844
Epoch 93 - Training Loss: 0.4737, Validation Loss: 0.4833
Epoch 94 - Training Loss: 0.4611, Validation Loss: 0.4876
Epoch 95 - Training Loss: 0.4842, Validation Loss: 0.4924
Epoch 96 - Training Loss: 0.4675, Validation Loss: 0.4862
Epoch 97 - Training Loss: 0.4636, Validation Loss: 0.4857
Epoch 98 - Training Loss: 0.4717, Validation Loss: 0.4845
Epoch 99 - Training Loss: 0.4662, Validation Loss: 0.4895
Epoch 100 - Training Loss: 0.4817, Validation Loss: 0.4893
Epoch 101 - Training Loss: 0.4775, Validation Loss: 0.4858
Epoch 102 - Training Loss: 0.4638, Validation Loss: 0.4825
Epoch 103 - Training Loss: 0.4593, Validation Loss: 0.4874
Epoch 104 - Training Loss: 0.4617, Validation Loss: 0.4837
Epoch 105 - Training Loss: 0.4693, Validation Loss: 0.4860
Epoch 106 - Training Loss: 0.4673, Validation Loss: 0.4826
Epoch 107 - Training Loss: 0.4672, Validation Loss: 0.4859
Epoch 108 - Training Loss: 0.4726, Validation Loss: 0.4885
Epoch 109 - Training Loss: 0.4741, Validation Loss: 0.4879
Epoch 110 - Training Loss: 0.4954, Validation Loss: 0.4887
Epoch 111 - Training Loss: 0.4604, Validation Loss: 0.4926
Epoch 112 - Training Loss: 0.4695, Validation Loss: 0.4965
Epoch 113 - Training Loss: 0.4766, Validation Loss: 0.4979
Epoch 114 - Training Loss: 0.4688, Validation Loss: 0.4878
Epoch 115 - Training Loss: 0.4721, Validation Loss: 0.4844
Epoch 116 - Training Loss: 0.4653, Validation Loss: 0.4853
Epoch 117 - Training Loss: 0.4693, Validation Loss: 0.4844
Epoch 118 - Training Loss: 0.4773, Validation Loss: 0.4896
Epoch 119 - Training Loss: 0.4646, Validation Loss: 0.4876
Epoch 120 - Training Loss: 0.4722, Validation Loss: 0.4867
Epoch 121 - Training Loss: 0.4678, Validation Loss: 0.4928
Epoch 122 - Training Loss: 0.4642, Validation Loss: 0.4871
Epoch 123 - Training Loss: 0.4601, Validation Loss: 0.4892
Epoch 124 - Training Loss: 0.4639, Validation Loss: 0.4875
Epoch 125 - Training Loss: 0.4731, Validation Loss: 0.4978
Epoch 126 - Training Loss: 0.4687, Validation Loss: 0.4920
Epoch 127 - Training Loss: 0.4770, Validation Loss: 0.4879
Epoch 128 - Training Loss: 0.4625, Validation Loss: 0.4853
Epoch 129 - Training Loss: 0.4616, Validation Loss: 0.4864
Epoch 130 - Training Loss: 0.4595, Validation Loss: 0.4873
Epoch 131 - Training Loss: 0.4580, Validation Loss: 0.4879
Epoch 132 - Training Loss: 0.4604, Validation Loss: 0.4858
Epoch 133 - Training Loss: 0.4667, Validation Loss: 0.4821
Epoch 134 - Training Loss: 0.4665, Validation Loss: 0.4845
Epoch 135 - Training Loss: 0.4615, Validation Loss: 0.4839
Epoch 136 - Training Loss: 0.4692, Validation Loss: 0.4886
Epoch 137 - Training Loss: 0.4633, Validation Loss: 0.4832
Epoch 138 - Training Loss: 0.4851, Validation Loss: 0.4788
Epoch 139 - Training Loss: 0.4681, Validation Loss: 0.4850
Epoch 140 - Training Loss: 0.4629, Validation Loss: 0.4886
Epoch 141 - Training Loss: 0.4589, Validation Loss: 0.4882
Epoch 142 - Training Loss: 0.4603, Validation Loss: 0.4877
Epoch 143 - Training Loss: 0.4679, Validation Loss: 0.4947
Epoch 144 - Training Loss: 0.4650, Validation Loss: 0.4949
Epoch 145 - Training Loss: 0.4637, Validation Loss: 0.4839
Epoch 146 - Training Loss: 0.4618, Validation Loss: 0.4860
Epoch 147 - Training Loss: 0.4653, Validation Loss: 0.4914
Epoch 148 - Training Loss: 0.4571, Validation Loss: 0.4901
Epoch 149 - Training Loss: 0.4622, Validation Loss: 0.4865
Epoch 150 - Training Loss: 0.4642, Validation Loss: 0.4909
Epoch 151 - Training Loss: 0.4687, Validation Loss: 0.4962
Epoch 152 - Training Loss: 0.4633, Validation Loss: 0.4931
Epoch 153 - Training Loss: 0.4574, Validation Loss: 0.4881
Epoch 154 - Training Loss: 0.4717, Validation Loss: 0.4897
Epoch 155 - Training Loss: 0.4673, Validation Loss: 0.4963
Epoch 156 - Training Loss: 0.4621, Validation Loss: 0.4969
Epoch 157 - Training Loss: 0.4714, Validation Loss: 0.4907
Epoch 158 - Training Loss: 0.4689, Validation Loss: 0.4928
Epoch 159 - Training Loss: 0.4689, Validation Loss: 0.4920
Epoch 160 - Training Loss: 0.4630, Validation Loss: 0.4889
Epoch 161 - Training Loss: 0.4674, Validation Loss: 0.4825
Epoch 162 - Training Loss: 0.4664, Validation Loss: 0.4881
Epoch 163 - Training Loss: 0.4662, Validation Loss: 0.4957
Epoch 164 - Training Loss: 0.4709, Validation Loss: 0.4934
Epoch 165 - Training Loss: 0.4657, Validation Loss: 0.5041
Epoch 166 - Training Loss: 0.4774, Validation Loss: 0.4984
Epoch 167 - Training Loss: 0.4653, Validation Loss: 0.4944
Epoch 168 - Training Loss: 0.4610, Validation Loss: 0.4976
Epoch 169 - Training Loss: 0.4713, Validation Loss: 0.4918
Epoch 170 - Training Loss: 0.4710, Validation Loss: 0.4964
Epoch 171 - Training Loss: 0.4691, Validation Loss: 0.4942
Epoch 172 - Training Loss: 0.4660, Validation Loss: 0.4915
Epoch 173 - Training Loss: 0.5013, Validation Loss: 0.4934
Epoch 174 - Training Loss: 0.4838, Validation Loss: 0.4985
Epoch 175 - Training Loss: 0.4646, Validation Loss: 0.4909
Epoch 176 - Training Loss: 0.4691, Validation Loss: 0.4892
Epoch 177 - Training Loss: 0.4668, Validation Loss: 0.4947
Epoch 178 - Training Loss: 0.4668, Validation Loss: 0.4918
Epoch 179 - Training Loss: 0.4563, Validation Loss: 0.4926
Epoch 180 - Training Loss: 0.4587, Validation Loss: 0.4852
Epoch 181 - Training Loss: 0.4621, Validation Loss: 0.4941
Epoch 182 - Training Loss: 0.4906, Validation Loss: 0.4959
Epoch 183 - Training Loss: 0.4572, Validation Loss: 0.4906
Epoch 184 - Training Loss: 0.4632, Validation Loss: 0.4942
Epoch 185 - Training Loss: 0.4611, Validation Loss: 0.4876
Epoch 186 - Training Loss: 0.4584, Validation Loss: 0.4858
Epoch 187 - Training Loss: 0.4735, Validation Loss: 0.4828
Epoch 188 - Training Loss: 0.4729, Validation Loss: 0.4856
Epoch 189 - Training Loss: 0.4603, Validation Loss: 0.4936
Epoch 190 - Training Loss: 0.4679, Validation Loss: 0.4889
Epoch 191 - Training Loss: 0.4621, Validation Loss: 0.4926
Epoch 192 - Training Loss: 0.4870, Validation Loss: 0.4937
Epoch 193 - Training Loss: 0.4759, Validation Loss: 0.4906
Epoch 194 - Training Loss: 0.4576, Validation Loss: 0.4910
Epoch 195 - Training Loss: 0.4660, Validation Loss: 0.4913
Epoch 196 - Training Loss: 0.4559, Validation Loss: 0.4893
Epoch 197 - Training Loss: 0.4807, Validation Loss: 0.4837
Epoch 198 - Training Loss: 0.4776, Validation Loss: 0.4892
Epoch 199 - Training Loss: 0.4734, Validation Loss: 0.4909
Epoch 200 - Training Loss: 0.4827, Validation Loss: 0.4858
Epoch 201 - Training Loss: 0.4635, Validation Loss: 0.4881
Epoch 202 - Training Loss: 0.4627, Validation Loss: 0.4904
Epoch 203 - Training Loss: 0.4827, Validation Loss: 0.5037
Epoch 204 - Training Loss: 0.4675, Validation Loss: 0.4973
Epoch 205 - Training Loss: 0.4599, Validation Loss: 0.4915
Epoch 206 - Training Loss: 0.4805, Validation Loss: 0.4983
Epoch 207 - Training Loss: 0.4629, Validation Loss: 0.4944
Epoch 208 - Training Loss: 0.4705, Validation Loss: 0.4885
Epoch 209 - Training Loss: 0.4599, Validation Loss: 0.4926
Epoch 210 - Training Loss: 0.4655, Validation Loss: 0.4878
Epoch 211 - Training Loss: 0.4633, Validation Loss: 0.4823
Epoch 212 - Training Loss: 0.4878, Validation Loss: 0.4825
Epoch 213 - Training Loss: 0.4626, Validation Loss: 0.4867
Epoch 214 - Training Loss: 0.4561, Validation Loss: 0.4937
Epoch 215 - Training Loss: 0.4621, Validation Loss: 0.4913
Epoch 216 - Training Loss: 0.4634, Validation Loss: 0.4942
Epoch 217 - Training Loss: 0.4624, Validation Loss: 0.4910
Epoch 218 - Training Loss: 0.4625, Validation Loss: 0.4873
Epoch 219 - Training Loss: 0.4674, Validation Loss: 0.4847
Epoch 220 - Training Loss: 0.4755, Validation Loss: 0.4803
Epoch 221 - Training Loss: 0.4546, Validation Loss: 0.4862
Epoch 222 - Training Loss: 0.4542, Validation Loss: 0.4870
Epoch 223 - Training Loss: 0.4581, Validation Loss: 0.4890
Epoch 224 - Training Loss: 0.4568, Validation Loss: 0.4880
Epoch 225 - Training Loss: 0.4547, Validation Loss: 0.4934
Epoch 226 - Training Loss: 0.4884, Validation Loss: 0.4850
Epoch 227 - Training Loss: 0.4574, Validation Loss: 0.4911
Epoch 228 - Training Loss: 0.4693, Validation Loss: 0.4933
Epoch 229 - Training Loss: 0.4680, Validation Loss: 0.4947
Epoch 230 - Training Loss: 0.4748, Validation Loss: 0.4945
Epoch 231 - Training Loss: 0.4652, Validation Loss: 0.4909
Epoch 232 - Training Loss: 0.4541, Validation Loss: 0.4890
Epoch 233 - Training Loss: 0.4617, Validation Loss: 0.4867
Epoch 234 - Training Loss: 0.4591, Validation Loss: 0.4938
Epoch 235 - Training Loss: 0.4739, Validation Loss: 0.4920
Epoch 236 - Training Loss: 0.4571, Validation Loss: 0.4876
Epoch 237 - Training Loss: 0.4618, Validation Loss: 0.4833
Epoch 238 - Training Loss: 0.4554, Validation Loss: 0.4890
Epoch 239 - Training Loss: 0.4721, Validation Loss: 0.4869
Epoch 240 - Training Loss: 0.4596, Validation Loss: 0.4900
Epoch 241 - Training Loss: 0.4777, Validation Loss: 0.4932
Epoch 242 - Training Loss: 0.4670, Validation Loss: 0.4855
Epoch 243 - Training Loss: 0.4813, Validation Loss: 0.4890
Epoch 244 - Training Loss: 0.4642, Validation Loss: 0.4870
Epoch 245 - Training Loss: 0.4691, Validation Loss: 0.4869
Epoch 246 - Training Loss: 0.4609, Validation Loss: 0.4818
Epoch 247 - Training Loss: 0.4644, Validation Loss: 0.4839
Epoch 248 - Training Loss: 0.4534, Validation Loss: 0.4887
Epoch 249 - Training Loss: 0.4718, Validation Loss: 0.4893
Epoch 250 - Training Loss: 0.4724, Validation Loss: 0.4930
Epoch 251 - Training Loss: 0.4627, Validation Loss: 0.4880
Epoch 252 - Training Loss: 0.4626, Validation Loss: 0.4932
Epoch 253 - Training Loss: 0.4614, Validation Loss: 0.4903
Epoch 254 - Training Loss: 0.4729, Validation Loss: 0.4865
Epoch 255 - Training Loss: 0.4752, Validation Loss: 0.4854
Epoch 256 - Training Loss: 0.4655, Validation Loss: 0.4886
Epoch 257 - Training Loss: 0.4597, Validation Loss: 0.4905
Epoch 258 - Training Loss: 0.4558, Validation Loss: 0.4807
Epoch 259 - Training Loss: 0.4628, Validation Loss: 0.4886
Epoch 260 - Training Loss: 0.4779, Validation Loss: 0.4871
Epoch 261 - Training Loss: 0.4534, Validation Loss: 0.4854
Epoch 262 - Training Loss: 0.4540, Validation Loss: 0.4907
Epoch 263 - Training Loss: 0.4547, Validation Loss: 0.4894
Epoch 264 - Training Loss: 0.4579, Validation Loss: 0.4879
Epoch 265 - Training Loss: 0.4834, Validation Loss: 0.5072
Epoch 266 - Training Loss: 0.4634, Validation Loss: 0.4922
Epoch 267 - Training Loss: 0.4660, Validation Loss: 0.4897
Epoch 268 - Training Loss: 0.4701, Validation Loss: 0.4899
Epoch 269 - Training Loss: 0.4721, Validation Loss: 0.4928
Epoch 270 - Training Loss: 0.4579, Validation Loss: 0.4905
Epoch 271 - Training Loss: 0.4616, Validation Loss: 0.4919
Epoch 272 - Training Loss: 0.4637, Validation Loss: 0.4932
Epoch 273 - Training Loss: 0.4666, Validation Loss: 0.4899
Epoch 274 - Training Loss: 0.4530, Validation Loss: 0.4923
Epoch 275 - Training Loss: 0.4667, Validation Loss: 0.4905
Epoch 276 - Training Loss: 0.4705, Validation Loss: 0.4925
Epoch 277 - Training Loss: 0.4798, Validation Loss: 0.5003
Epoch 278 - Training Loss: 0.4591, Validation Loss: 0.4925
Epoch 279 - Training Loss: 0.4698, Validation Loss: 0.4860
Epoch 280 - Training Loss: 0.4573, Validation Loss: 0.4829
Epoch 281 - Training Loss: 0.4695, Validation Loss: 0.4907
Epoch 282 - Training Loss: 0.4592, Validation Loss: 0.4929
Epoch 283 - Training Loss: 0.4666, Validation Loss: 0.4935
Epoch 284 - Training Loss: 0.4607, Validation Loss: 0.4918
Epoch 285 - Training Loss: 0.4598, Validation Loss: 0.4897
Epoch 286 - Training Loss: 0.4679, Validation Loss: 0.4883
Epoch 287 - Training Loss: 0.4774, Validation Loss: 0.4940
Epoch 288 - Training Loss: 0.4787, Validation Loss: 0.4906
Epoch 289 - Training Loss: 0.4646, Validation Loss: 0.4900
Epoch 290 - Training Loss: 0.4765, Validation Loss: 0.4912
Epoch 291 - Training Loss: 0.4622, Validation Loss: 0.4920
Epoch 292 - Training Loss: 0.4711, Validation Loss: 0.4882
Epoch 293 - Training Loss: 0.4592, Validation Loss: 0.4856
Epoch 294 - Training Loss: 0.4624, Validation Loss: 0.4868
Epoch 295 - Training Loss: 0.4728, Validation Loss: 0.4931
Epoch 296 - Training Loss: 0.4642, Validation Loss: 0.4866
Epoch 297 - Training Loss: 0.4598, Validation Loss: 0.4996
Epoch 298 - Training Loss: 0.4620, Validation Loss: 0.4922
Epoch 299 - Training Loss: 0.4724, Validation Loss: 0.4840
Epoch 300 - Training Loss: 0.4654, Validation Loss: 0.4859
