Epoch 1 - Training Loss: 0.6780, Validation Loss: 0.6525
Epoch 36 - Training Loss: 0.4837, Validation Loss: 0.4826
Epoch 37 - Training Loss: 0.4997, Validation Loss: 0.4823
Epoch 38 - Training Loss: 0.4778, Validation Loss: 0.4789
Epoch 39 - Training Loss: 0.4838, Validation Loss: 0.4867
Epoch 40 - Training Loss: 0.4803, Validation Loss: 0.4792
Epoch 41 - Training Loss: 0.4862, Validation Loss: 0.4790
Epoch 42 - Training Loss: 0.5111, Validation Loss: 0.4795
Epoch 43 - Training Loss: 0.4924, Validation Loss: 0.4824
Epoch 44 - Training Loss: 0.5028, Validation Loss: 0.4817
Epoch 45 - Training Loss: 0.4804, Validation Loss: 0.4813
Epoch 46 - Training Loss: 0.4854, Validation Loss: 0.4824
Epoch 47 - Training Loss: 0.4850, Validation Loss: 0.4782
Epoch 48 - Training Loss: 0.5050, Validation Loss: 0.4750
Epoch 49 - Training Loss: 0.4770, Validation Loss: 0.4783
Epoch 50 - Training Loss: 0.4875, Validation Loss: 0.4824
Epoch 51 - Training Loss: 0.4892, Validation Loss: 0.4791
Epoch 52 - Training Loss: 0.4917, Validation Loss: 0.4782
Epoch 53 - Training Loss: 0.4854, Validation Loss: 0.4792
Epoch 54 - Training Loss: 0.4964, Validation Loss: 0.4791
Epoch 55 - Training Loss: 0.4753, Validation Loss: 0.4766
Epoch 56 - Training Loss: 0.4824, Validation Loss: 0.4802
Epoch 57 - Training Loss: 0.4800, Validation Loss: 0.4852
Epoch 58 - Training Loss: 0.4903, Validation Loss: 0.4803
Epoch 59 - Training Loss: 0.4815, Validation Loss: 0.4807
Epoch 60 - Training Loss: 0.4744, Validation Loss: 0.4765
Epoch 61 - Training Loss: 0.4808, Validation Loss: 0.4838
Epoch 62 - Training Loss: 0.4893, Validation Loss: 0.4764
Epoch 63 - Training Loss: 0.4909, Validation Loss: 0.4848
Epoch 64 - Training Loss: 0.4769, Validation Loss: 0.4770
Epoch 65 - Training Loss: 0.4872, Validation Loss: 0.4785
Epoch 66 - Training Loss: 0.4891, Validation Loss: 0.4760
Epoch 67 - Training Loss: 0.4780, Validation Loss: 0.4805
Epoch 68 - Training Loss: 0.4817, Validation Loss: 0.4764
Epoch 69 - Training Loss: 0.4711, Validation Loss: 0.4823
Epoch 70 - Training Loss: 0.4825, Validation Loss: 0.4786
Epoch 71 - Training Loss: 0.4782, Validation Loss: 0.4825
Epoch 72 - Training Loss: 0.4854, Validation Loss: 0.4764
Epoch 73 - Training Loss: 0.4882, Validation Loss: 0.4755
Epoch 74 - Training Loss: 0.4816, Validation Loss: 0.4797
Epoch 75 - Training Loss: 0.4812, Validation Loss: 0.4802
Epoch 76 - Training Loss: 0.4692, Validation Loss: 0.4819
Epoch 77 - Training Loss: 0.4718, Validation Loss: 0.4773
Epoch 78 - Training Loss: 0.5042, Validation Loss: 0.4848
Epoch 79 - Training Loss: 0.4794, Validation Loss: 0.4758
Epoch 80 - Training Loss: 0.4900, Validation Loss: 0.4749
Epoch 81 - Training Loss: 0.4778, Validation Loss: 0.4840
Epoch 82 - Training Loss: 0.4869, Validation Loss: 0.4760
Epoch 83 - Training Loss: 0.4816, Validation Loss: 0.4804
Epoch 84 - Training Loss: 0.4776, Validation Loss: 0.4794
Epoch 85 - Training Loss: 0.4953, Validation Loss: 0.4770
Epoch 86 - Training Loss: 0.4898, Validation Loss: 0.4761
Epoch 87 - Training Loss: 0.4803, Validation Loss: 0.4786
Epoch 88 - Training Loss: 0.4779, Validation Loss: 0.4749
Epoch 89 - Training Loss: 0.4699, Validation Loss: 0.4865
Epoch 90 - Training Loss: 0.4707, Validation Loss: 0.4810
Epoch 91 - Training Loss: 0.4758, Validation Loss: 0.4794
Epoch 92 - Training Loss: 0.4950, Validation Loss: 0.4815
Epoch 93 - Training Loss: 0.4853, Validation Loss: 0.4801
Epoch 94 - Training Loss: 0.4760, Validation Loss: 0.4724
Epoch 95 - Training Loss: 0.4936, Validation Loss: 0.4832
Epoch 96 - Training Loss: 0.4775, Validation Loss: 0.4803
Epoch 97 - Training Loss: 0.4806, Validation Loss: 0.4764
Epoch 98 - Training Loss: 0.4864, Validation Loss: 0.4783
Epoch 99 - Training Loss: 0.4746, Validation Loss: 0.4788
Epoch 100 - Training Loss: 0.4658, Validation Loss: 0.4784
Epoch 101 - Training Loss: 0.4711, Validation Loss: 0.4780
Epoch 102 - Training Loss: 0.4759, Validation Loss: 0.4748
Epoch 103 - Training Loss: 0.4658, Validation Loss: 0.4772
Epoch 104 - Training Loss: 0.4855, Validation Loss: 0.4756
Epoch 105 - Training Loss: 0.4761, Validation Loss: 0.4778
Epoch 106 - Training Loss: 0.4644, Validation Loss: 0.4797
Epoch 107 - Training Loss: 0.4781, Validation Loss: 0.4766
Epoch 108 - Training Loss: 0.4728, Validation Loss: 0.4785
Epoch 109 - Training Loss: 0.4647, Validation Loss: 0.4718
Epoch 110 - Training Loss: 0.4729, Validation Loss: 0.4767
Epoch 111 - Training Loss: 0.4728, Validation Loss: 0.4782
Epoch 112 - Training Loss: 0.4783, Validation Loss: 0.4739
Epoch 113 - Training Loss: 0.4702, Validation Loss: 0.4741
Epoch 114 - Training Loss: 0.4658, Validation Loss: 0.4726
Epoch 115 - Training Loss: 0.4825, Validation Loss: 0.4768
Epoch 116 - Training Loss: 0.4947, Validation Loss: 0.4734
Epoch 117 - Training Loss: 0.4697, Validation Loss: 0.4788
Epoch 118 - Training Loss: 0.4808, Validation Loss: 0.4737
Epoch 119 - Training Loss: 0.4633, Validation Loss: 0.4691
Epoch 120 - Training Loss: 0.4887, Validation Loss: 0.4704
Epoch 121 - Training Loss: 0.4744, Validation Loss: 0.4726
Epoch 122 - Training Loss: 0.4876, Validation Loss: 0.4742
Epoch 123 - Training Loss: 0.4742, Validation Loss: 0.4739
Epoch 124 - Training Loss: 0.4789, Validation Loss: 0.4695
Epoch 125 - Training Loss: 0.4724, Validation Loss: 0.4781
Epoch 126 - Training Loss: 0.4685, Validation Loss: 0.4741
Epoch 127 - Training Loss: 0.4789, Validation Loss: 0.4697
Epoch 128 - Training Loss: 0.4776, Validation Loss: 0.4755
Epoch 129 - Training Loss: 0.4699, Validation Loss: 0.4759
Epoch 130 - Training Loss: 0.4811, Validation Loss: 0.4787
Epoch 131 - Training Loss: 0.4978, Validation Loss: 0.4747
Epoch 132 - Training Loss: 0.4684, Validation Loss: 0.4762
Epoch 133 - Training Loss: 0.4662, Validation Loss: 0.4782
Epoch 134 - Training Loss: 0.4796, Validation Loss: 0.4693
Epoch 135 - Training Loss: 0.4778, Validation Loss: 0.4754
Epoch 136 - Training Loss: 0.4778, Validation Loss: 0.4757
Epoch 137 - Training Loss: 0.4769, Validation Loss: 0.4747
Epoch 138 - Training Loss: 0.4794, Validation Loss: 0.4726
Epoch 139 - Training Loss: 0.4613, Validation Loss: 0.4768
Epoch 140 - Training Loss: 0.4802, Validation Loss: 0.4695
Epoch 141 - Training Loss: 0.4608, Validation Loss: 0.4678
Epoch 142 - Training Loss: 0.4869, Validation Loss: 0.4750
Epoch 143 - Training Loss: 0.4605, Validation Loss: 0.4744
Epoch 144 - Training Loss: 0.4701, Validation Loss: 0.4776
Epoch 145 - Training Loss: 0.4695, Validation Loss: 0.4731
Epoch 146 - Training Loss: 0.4723, Validation Loss: 0.4690
Epoch 147 - Training Loss: 0.4643, Validation Loss: 0.4761
Epoch 148 - Training Loss: 0.4621, Validation Loss: 0.4751
Epoch 149 - Training Loss: 0.4711, Validation Loss: 0.4736
Epoch 150 - Training Loss: 0.4770, Validation Loss: 0.4763
Epoch 151 - Training Loss: 0.4598, Validation Loss: 0.4790
Epoch 152 - Training Loss: 0.4603, Validation Loss: 0.4730
Epoch 153 - Training Loss: 0.4679, Validation Loss: 0.4701
Epoch 154 - Training Loss: 0.4650, Validation Loss: 0.4760
Epoch 155 - Training Loss: 0.4635, Validation Loss: 0.4701
Epoch 156 - Training Loss: 0.4659, Validation Loss: 0.4730
Epoch 157 - Training Loss: 0.4636, Validation Loss: 0.4758
Epoch 158 - Training Loss: 0.4627, Validation Loss: 0.4748
Epoch 159 - Training Loss: 0.4692, Validation Loss: 0.4751
Epoch 160 - Training Loss: 0.4600, Validation Loss: 0.4736
Epoch 161 - Training Loss: 0.4622, Validation Loss: 0.4757
Epoch 162 - Training Loss: 0.4887, Validation Loss: 0.4730
Epoch 163 - Training Loss: 0.4612, Validation Loss: 0.4751
Epoch 164 - Training Loss: 0.4700, Validation Loss: 0.4742
Epoch 165 - Training Loss: 0.4672, Validation Loss: 0.4754
Epoch 166 - Training Loss: 0.4691, Validation Loss: 0.4741
Epoch 167 - Training Loss: 0.4636, Validation Loss: 0.4736
Epoch 168 - Training Loss: 0.4594, Validation Loss: 0.4736
Epoch 169 - Training Loss: 0.4883, Validation Loss: 0.4748
Epoch 170 - Training Loss: 0.4599, Validation Loss: 0.4718
Epoch 171 - Training Loss: 0.4771, Validation Loss: 0.4739
Epoch 172 - Training Loss: 0.4680, Validation Loss: 0.4766
Epoch 173 - Training Loss: 0.4592, Validation Loss: 0.4717
Epoch 174 - Training Loss: 0.4719, Validation Loss: 0.4712
Epoch 175 - Training Loss: 0.4742, Validation Loss: 0.4705
Epoch 176 - Training Loss: 0.4637, Validation Loss: 0.4694
Epoch 177 - Training Loss: 0.4661, Validation Loss: 0.4722
Epoch 178 - Training Loss: 0.4594, Validation Loss: 0.4745
Epoch 179 - Training Loss: 0.4678, Validation Loss: 0.4747
Epoch 180 - Training Loss: 0.4831, Validation Loss: 0.4749
Epoch 181 - Training Loss: 0.4770, Validation Loss: 0.4762
Epoch 182 - Training Loss: 0.4601, Validation Loss: 0.4710
Epoch 183 - Training Loss: 0.4682, Validation Loss: 0.4735
Epoch 184 - Training Loss: 0.4772, Validation Loss: 0.4699
Epoch 185 - Training Loss: 0.4796, Validation Loss: 0.4701
Epoch 186 - Training Loss: 0.4852, Validation Loss: 0.4744
Epoch 187 - Training Loss: 0.4680, Validation Loss: 0.4734
Epoch 188 - Training Loss: 0.4811, Validation Loss: 0.4733
Epoch 189 - Training Loss: 0.4677, Validation Loss: 0.4723
Epoch 190 - Training Loss: 0.4793, Validation Loss: 0.4693
Epoch 191 - Training Loss: 0.4686, Validation Loss: 0.4750
Epoch 192 - Training Loss: 0.4686, Validation Loss: 0.4738
Epoch 193 - Training Loss: 0.4773, Validation Loss: 0.4768
Epoch 194 - Training Loss: 0.4798, Validation Loss: 0.4754
Epoch 195 - Training Loss: 0.4955, Validation Loss: 0.4742
Epoch 196 - Training Loss: 0.4773, Validation Loss: 0.4731
Epoch 197 - Training Loss: 0.4728, Validation Loss: 0.4760
Epoch 198 - Training Loss: 0.4729, Validation Loss: 0.4734
Epoch 199 - Training Loss: 0.4778, Validation Loss: 0.4785
Epoch 200 - Training Loss: 0.4682, Validation Loss: 0.4715
Epoch 201 - Training Loss: 0.4675, Validation Loss: 0.4707
Epoch 202 - Training Loss: 0.4714, Validation Loss: 0.4770
Epoch 203 - Training Loss: 0.4748, Validation Loss: 0.4733
Epoch 204 - Training Loss: 0.4796, Validation Loss: 0.4746
Epoch 205 - Training Loss: 0.4703, Validation Loss: 0.4783
Epoch 206 - Training Loss: 0.4683, Validation Loss: 0.4755
Epoch 207 - Training Loss: 0.4764, Validation Loss: 0.4696
Epoch 208 - Training Loss: 0.4654, Validation Loss: 0.4742
Epoch 209 - Training Loss: 0.4600, Validation Loss: 0.4736
Epoch 210 - Training Loss: 0.4588, Validation Loss: 0.4707
Epoch 211 - Training Loss: 0.4854, Validation Loss: 0.4717
Epoch 212 - Training Loss: 0.4719, Validation Loss: 0.4713
Epoch 213 - Training Loss: 0.4774, Validation Loss: 0.4767
Epoch 214 - Training Loss: 0.4771, Validation Loss: 0.4728
Epoch 215 - Training Loss: 0.4754, Validation Loss: 0.4721
Epoch 216 - Training Loss: 0.4615, Validation Loss: 0.4745
Epoch 217 - Training Loss: 0.4604, Validation Loss: 0.4708
Epoch 218 - Training Loss: 0.4731, Validation Loss: 0.4770
Epoch 219 - Training Loss: 0.4754, Validation Loss: 0.4794
Epoch 220 - Training Loss: 0.4587, Validation Loss: 0.4723
Epoch 221 - Training Loss: 0.4654, Validation Loss: 0.4713
Epoch 222 - Training Loss: 0.4767, Validation Loss: 0.4704
Epoch 223 - Training Loss: 0.4598, Validation Loss: 0.4760
Epoch 224 - Training Loss: 0.4817, Validation Loss: 0.4761
Epoch 225 - Training Loss: 0.4763, Validation Loss: 0.4716
Epoch 226 - Training Loss: 0.4768, Validation Loss: 0.4807
Epoch 227 - Training Loss: 0.4690, Validation Loss: 0.4755
Epoch 228 - Training Loss: 0.4683, Validation Loss: 0.4734
Epoch 229 - Training Loss: 0.4708, Validation Loss: 0.4803
Epoch 230 - Training Loss: 0.4593, Validation Loss: 0.4753
Epoch 231 - Training Loss: 0.4584, Validation Loss: 0.4700
Epoch 232 - Training Loss: 0.4756, Validation Loss: 0.4757
Epoch 233 - Training Loss: 0.4858, Validation Loss: 0.4768
Epoch 234 - Training Loss: 0.4724, Validation Loss: 0.4736
Epoch 235 - Training Loss: 0.4600, Validation Loss: 0.4756
Epoch 236 - Training Loss: 0.4828, Validation Loss: 0.4711
Epoch 237 - Training Loss: 0.4686, Validation Loss: 0.4720
Epoch 238 - Training Loss: 0.4701, Validation Loss: 0.4733
Epoch 239 - Training Loss: 0.4741, Validation Loss: 0.4732
Epoch 240 - Training Loss: 0.4588, Validation Loss: 0.4715
Epoch 241 - Training Loss: 0.4594, Validation Loss: 0.4707
Epoch 242 - Training Loss: 0.4588, Validation Loss: 0.4752
Epoch 243 - Training Loss: 0.4669, Validation Loss: 0.4717
Epoch 244 - Training Loss: 0.4854, Validation Loss: 0.4716
Epoch 245 - Training Loss: 0.4979, Validation Loss: 0.4742
Epoch 246 - Training Loss: 0.4586, Validation Loss: 0.4739
Epoch 247 - Training Loss: 0.4634, Validation Loss: 0.4772
Epoch 248 - Training Loss: 0.4672, Validation Loss: 0.4753
Epoch 249 - Training Loss: 0.4706, Validation Loss: 0.4767
Epoch 250 - Training Loss: 0.4716, Validation Loss: 0.4805
Epoch 251 - Training Loss: 0.4669, Validation Loss: 0.4750
Epoch 252 - Training Loss: 0.4755, Validation Loss: 0.4790
Epoch 253 - Training Loss: 0.4570, Validation Loss: 0.4721
Epoch 254 - Training Loss: 0.4569, Validation Loss: 0.4734
Epoch 255 - Training Loss: 0.4739, Validation Loss: 0.4749
Epoch 256 - Training Loss: 0.4572, Validation Loss: 0.4761
Epoch 257 - Training Loss: 0.4660, Validation Loss: 0.4709
Epoch 258 - Training Loss: 0.4757, Validation Loss: 0.4711
Epoch 259 - Training Loss: 0.4720, Validation Loss: 0.4755
Epoch 260 - Training Loss: 0.4685, Validation Loss: 0.4799
Epoch 261 - Training Loss: 0.4674, Validation Loss: 0.4752
Epoch 262 - Training Loss: 0.4691, Validation Loss: 0.4743
Epoch 263 - Training Loss: 0.4861, Validation Loss: 0.4708
Epoch 264 - Training Loss: 0.4666, Validation Loss: 0.4732
Epoch 265 - Training Loss: 0.4735, Validation Loss: 0.4784
Epoch 266 - Training Loss: 0.4741, Validation Loss: 0.4757
Epoch 267 - Training Loss: 0.4754, Validation Loss: 0.4806
Epoch 268 - Training Loss: 0.4566, Validation Loss: 0.4779
Epoch 269 - Training Loss: 0.4572, Validation Loss: 0.4754
Epoch 270 - Training Loss: 0.4656, Validation Loss: 0.4773
Epoch 271 - Training Loss: 0.4571, Validation Loss: 0.4762
Epoch 272 - Training Loss: 0.4698, Validation Loss: 0.4753
Epoch 273 - Training Loss: 0.4592, Validation Loss: 0.4775
Epoch 274 - Training Loss: 0.4748, Validation Loss: 0.4795
Epoch 275 - Training Loss: 0.4800, Validation Loss: 0.4755
Epoch 276 - Training Loss: 0.4673, Validation Loss: 0.4815
Epoch 277 - Training Loss: 0.4695, Validation Loss: 0.4784
Epoch 278 - Training Loss: 0.4700, Validation Loss: 0.4733
Epoch 279 - Training Loss: 0.4567, Validation Loss: 0.4735
Epoch 280 - Training Loss: 0.4780, Validation Loss: 0.4764
Epoch 281 - Training Loss: 0.4762, Validation Loss: 0.4812
Epoch 282 - Training Loss: 0.4750, Validation Loss: 0.4751
Epoch 283 - Training Loss: 0.4678, Validation Loss: 0.4759
Epoch 284 - Training Loss: 0.4745, Validation Loss: 0.4743
Epoch 285 - Training Loss: 0.4653, Validation Loss: 0.4754
Epoch 286 - Training Loss: 0.4642, Validation Loss: 0.4752
Epoch 287 - Training Loss: 0.4592, Validation Loss: 0.4778
Epoch 288 - Training Loss: 0.4814, Validation Loss: 0.4712
Epoch 289 - Training Loss: 0.4849, Validation Loss: 0.4721
Epoch 290 - Training Loss: 0.4616, Validation Loss: 0.4744
Epoch 291 - Training Loss: 0.4579, Validation Loss: 0.4734
Epoch 292 - Training Loss: 0.4622, Validation Loss: 0.4786
Epoch 293 - Training Loss: 0.4631, Validation Loss: 0.4767
Epoch 294 - Training Loss: 0.4570, Validation Loss: 0.4734
Epoch 295 - Training Loss: 0.4708, Validation Loss: 0.4735
Epoch 296 - Training Loss: 0.4563, Validation Loss: 0.4775
Epoch 297 - Training Loss: 0.4565, Validation Loss: 0.4726
Epoch 298 - Training Loss: 0.4847, Validation Loss: 0.4755
Epoch 299 - Training Loss: 0.4566, Validation Loss: 0.4700
Epoch 300 - Training Loss: 0.4649, Validation Loss: 0.4752
Test predictions saved to C:\Users\didsu\code_projects\uni_24\DL\link_dl\_02_homeworks\homework_2\test_predictions_ELU_testing_almost_final.csv
Test predictions: [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]
